snapshot_date,store_id,sku_id,stock_level,reorder_point,days_of_supply,is_below_reorder,is_stockout_risk,overstock_flag,inventory_value
2024-06-16,STR-001,SKU-1008,781,93,625.8,0,0,0,1749752.4
2024-06-30,STR-001,SKU-1008,1400,93,205.6,0,0,0,3136560.0
2023-01-01,STR-001,SKU-1009,20,30,2.6,1,0,0,47854.8
2023-01-15,STR-001,SKU-1009,501,30,99.0,0,0,0,1198762.74
2023-01-29,STR-001,SKU-1009,421,30,235.3,0,0,0,1007343.54
2023-02-12,STR-001,SKU-1009,45,30,3.9,0,0,0,107673.3
2023-02-26,STR-001,SKU-1009,213,30,112.5,0,0,0,509653.62
2023-03-12,STR-001,SKU-1009,688,30,102.8,0,0,1,1646205.12
2023-03-26,STR-001,SKU-1009,549,30,62.2,0,0,0,1313614.26
2023-04-09,STR-001,SKU-1009,427,30,130.3,0,0,0,1021699.98
2023-04-23,STR-001,SKU-1009,121,30,41.2,0,0,0,289521.54
2023-05-07,STR-001,SKU-1009,385,30,169.4,0,0,0,921204.9
2023-05-21,STR-001,SKU-1009,427,30,71.2,0,0,0,1021699.98
2023-06-04,STR-001,SKU-1009,231,30,89.8,0,0,0,552722.94
2023-06-18,STR-001,SKU-1009,678,30,64.4,0,0,1,1622277.72
2023-07-02,STR-001,SKU-1009,480,30,175.6,0,0,0,1148515.2
2023-07-16,STR-001,SKU-1009,199,30,147.7,0,0,0,476155.26
2023-07-30,STR-001,SKU-1009,577,30,390.5,0,0,0,1380610.98
2023-08-13,STR-001,SKU-1009,569,30,78.0,0,0,0,1361469.06
2023-08-27,STR-001,SKU-1009,313,30,27.0,0,0,0,748927.62
2023-09-10,STR-001,SKU-1009,501,30,112.2,0,0,0,1198762.74
2023-09-24,STR-001,SKU-1009,383,30,53.1,0,0,0,916419.42
2023-10-08,STR-001,SKU-1009,459,30,44.1,0,0,0,1098267.66
2023-10-22,STR-001,SKU-1009,214,30,22.5,0,0,0,512046.36
2023-11-05,STR-001,SKU-1009,611,30,51.4,0,0,0,1461964.14
2023-11-19,STR-001,SKU-1009,226,30,45.0,0,0,0,540759.24
2023-12-03,STR-001,SKU-1009,641,30,213.1,0,0,1,1533746.34
2023-12-17,STR-001,SKU-1009,368,30,49.3,0,0,0,880528.32
2023-12-31,STR-001,SKU-1009,6,30,1.3,1,1,0,14356.44
2024-01-14,STR-001,SKU-1009,280,30,48.6,0,0,0,669967.2
2024-01-28,STR-001,SKU-1009,94,30,25.8,0,0,0,224917.56
2024-02-11,STR-001,SKU-1009,200,30,74.9,0,0,0,478548.0
2024-02-25,STR-001,SKU-1009,30,30,3.3,0,0,0,71782.2
2024-03-10,STR-001,SKU-1009,182,30,63.9,0,0,0,435478.68
2024-03-24,STR-001,SKU-1009,628,30,120.5,0,0,0,1502640.72
2024-04-07,STR-001,SKU-1009,309,30,26.9,0,0,0,739356.66
2024-04-21,STR-001,SKU-1009,571,30,82.6,0,0,0,1366254.54
2024-05-05,STR-001,SKU-1009,193,30,22.1,0,0,0,461798.82
2024-05-19,STR-001,SKU-1009,270,30,61.4,0,0,0,646039.8
2024-06-02,STR-001,SKU-1009,355,30,109.7,0,0,0,849422.7
2024-06-16,STR-001,SKU-1009,232,30,35.8,0,0,0,555115.68
2024-06-30,STR-001,SKU-1009,391,30,49.3,0,0,0,935561.34
2023-01-01,STR-001,SKU-1010,667,40,85.4,0,0,0,688657.49
2023-01-15,STR-001,SKU-1010,485,40,108.3,0,0,0,500747.95
2023-01-29,STR-001,SKU-1010,411,40,107.7,0,0,0,424345.17
2023-02-12,STR-001,SKU-1010,919,40,194.3,0,0,0,948839.93
2023-02-26,STR-001,SKU-1010,335,40,73.1,0,0,0,345877.45
2023-03-12,STR-001,SKU-1010,16,40,1.4,1,1,0,16519.52
2023-03-26,STR-001,SKU-1010,461,40,59.6,0,0,0,475968.67
2023-04-09,STR-001,SKU-1010,763,40,531.6,0,0,0,787774.61
2023-04-23,STR-001,SKU-1010,297,40,116.6,0,0,0,306643.59
2023-05-07,STR-001,SKU-1010,3,40,0.9,1,1,0,3097.41
2023-05-21,STR-001,SKU-1010,712,40,157.6,0,0,0,735118.64
2023-06-04,STR-001,SKU-1010,1169,40,141.6,0,0,1,1206957.43
2023-06-18,STR-001,SKU-1010,43,40,4.3,0,0,0,44396.21
2023-07-02,STR-001,SKU-1010,555,40,126.9,0,0,0,573020.85
2023-07-16,STR-001,SKU-1010,65,40,6.4,0,0,0,67110.55
2023-07-30,STR-001,SKU-1010,995,40,368.0,0,0,0,1027307.65
2023-08-13,STR-001,SKU-1010,436,40,52.2,0,0,0,450156.92
2023-08-27,STR-001,SKU-1010,221,40,28.0,0,0,0,228175.87
2023-09-10,STR-001,SKU-1010,833,40,144.5,0,0,0,860047.51
2023-09-24,STR-001,SKU-1010,135,40,15.3,0,0,0,139383.45
2023-10-08,STR-001,SKU-1010,256,40,30.8,0,0,0,264312.32
2023-10-22,STR-001,SKU-1010,1209,40,114.7,0,0,1,1248256.23
2023-11-05,STR-001,SKU-1010,536,40,72.4,0,0,0,553403.92
2023-11-19,STR-001,SKU-1010,316,40,216.7,0,0,0,326260.52
2023-12-03,STR-001,SKU-1010,137,40,30.1,0,0,0,141448.39
2023-12-17,STR-001,SKU-1010,199,40,57.8,0,0,0,205461.53
2023-12-31,STR-001,SKU-1010,589,40,247.4,0,0,0,608124.83
2024-01-14,STR-001,SKU-1010,1143,40,131.5,0,0,1,1180113.21
2024-01-28,STR-001,SKU-1010,399,40,36.1,0,0,0,411955.53
2024-02-11,STR-001,SKU-1010,641,40,74.1,0,0,0,661813.27
2024-02-25,STR-001,SKU-1010,610,40,515.7,0,0,0,629806.7
2024-03-10,STR-001,SKU-1010,849,40,546.6,0,0,0,876567.03
2024-03-24,STR-001,SKU-1010,338,40,31.0,0,0,0,348974.86
2024-04-07,STR-001,SKU-1010,435,40,67.9,0,0,0,449124.45
2024-04-21,STR-001,SKU-1010,603,40,61.7,0,0,0,622579.41
2024-05-05,STR-001,SKU-1010,268,40,67.3,0,0,0,276701.96
2024-05-19,STR-001,SKU-1010,975,40,176.7,0,0,0,1006658.25
2024-06-02,STR-001,SKU-1010,794,40,87.6,0,0,0,819781.18
2024-06-16,STR-001,SKU-1010,635,40,111.3,0,0,0,655618.45
2024-06-30,STR-001,SKU-1010,1070,40,790.7,0,0,0,1104742.9
2023-01-01,STR-001,SKU-1011,704,97,138.0,0,0,0,434501.76
2023-01-15,STR-001,SKU-1011,553,97,75.9,0,0,0,341306.07
2023-01-29,STR-001,SKU-1011,280,97,36.7,0,0,0,172813.2
2023-02-12,STR-001,SKU-1011,509,97,70.7,0,0,0,314149.71
2023-02-26,STR-001,SKU-1011,795,97,269.1,0,0,1,490666.05
2023-03-12,STR-001,SKU-1011,845,97,88.1,0,0,1,521525.55
2023-03-26,STR-001,SKU-1011,826,97,91.1,0,0,1,509798.94
2023-04-09,STR-001,SKU-1011,18,97,4.5,1,1,0,11109.42
2023-04-23,STR-001,SKU-1011,271,97,37.5,0,0,0,167258.49
2023-05-07,STR-001,SKU-1011,163,97,48.7,0,0,0,100601.97
2023-05-21,STR-001,SKU-1011,86,97,48.5,1,0,0,53078.34
2023-06-04,STR-001,SKU-1011,522,97,70.2,0,0,0,322173.18
2023-06-18,STR-001,SKU-1011,763,97,119.7,0,0,0,470915.97
2023-07-02,STR-001,SKU-1011,56,97,7.8,1,0,0,34562.64
2023-07-16,STR-001,SKU-1011,571,97,50.1,0,0,0,352415.49
2023-07-30,STR-001,SKU-1011,690,97,422.6,0,0,0,425861.1
2023-08-13,STR-001,SKU-1011,599,97,50.7,0,0,0,369696.81
2023-08-27,STR-001,SKU-1011,86,97,8.8,1,0,0,53078.34
2023-09-10,STR-001,SKU-1011,374,97,130.6,0,0,0,230829.06
2023-09-24,STR-001,SKU-1011,324,97,58.1,0,0,0,199969.56
2023-10-08,STR-001,SKU-1011,341,97,35.0,0,0,0,210461.79
2023-10-22,STR-001,SKU-1011,530,97,63.9,0,0,0,327110.7
2023-11-05,STR-001,SKU-1011,586,97,158.1,0,0,0,361673.34
2023-11-19,STR-001,SKU-1011,429,97,187.6,0,0,0,264774.51
2023-12-03,STR-001,SKU-1011,21,97,2.9,1,1,0,12960.99
2023-12-17,STR-001,SKU-1011,143,97,72.7,0,0,0,88258.17
2023-12-31,STR-001,SKU-1011,548,97,69.2,0,0,0,338220.12
2024-01-14,STR-001,SKU-1011,745,97,62.7,0,0,0,459806.55
2024-01-28,STR-001,SKU-1011,764,97,100.4,0,0,0,471533.16
2024-02-11,STR-001,SKU-1011,81,97,10.0,1,0,0,49992.39
2024-02-25,STR-001,SKU-1011,235,97,26.3,0,0,0,145039.65
2024-03-10,STR-001,SKU-1011,825,97,161.3,0,0,1,509181.75
2024-03-24,STR-001,SKU-1011,95,97,8.3,1,0,0,58633.05
2024-04-07,STR-001,SKU-1011,618,97,146.1,0,0,0,381423.42
2024-04-21,STR-001,SKU-1011,847,97,332.7,0,0,1,522759.93
2024-05-05,STR-001,SKU-1011,785,97,448.6,0,0,1,484494.15
2024-05-19,STR-001,SKU-1011,86,97,54.9,1,0,0,53078.34
2024-06-02,STR-001,SKU-1011,673,97,459.4,0,0,0,415368.87
2024-06-16,STR-001,SKU-1011,806,97,107.8,0,0,1,497455.14
2024-06-30,STR-001,SKU-1011,271,97,117.5,0,0,0,167258.49
2023-01-01,STR-001,SKU-1012,1598,68,406.8,0,0,0,907360.38
2023-01-15,STR-001,SKU-1012,213,68,126.9,0,0,0,120943.53
2023-01-29,STR-001,SKU-1012,1288,68,218.7,0,0,0,731339.28
2023-02-12,STR-001,SKU-1012,1211,68,114.4,0,0,0,687617.91
2023-02-26,STR-001,SKU-1012,948,68,266.6,0,0,0,538283.88
2023-03-12,STR-001,SKU-1012,1285,68,164.2,0,0,0,729635.85
2023-03-26,STR-001,SKU-1012,630,68,550.5,0,0,0,357720.3
2023-04-09,STR-001,SKU-1012,70,68,14.1,0,0,0,39746.7
2023-04-23,STR-001,SKU-1012,509,68,43.0,0,0,0,289015.29
2023-05-07,STR-001,SKU-1012,1620,68,499.7,0,0,0,919852.2
2023-05-21,STR-001,SKU-1012,1132,68,110.0,0,0,0,642760.92
2023-06-04,STR-001,SKU-1012,610,68,221.5,0,0,0,346364.1
2023-06-18,STR-001,SKU-1012,1,68,0.3,1,1,0,567.81
2023-07-02,STR-001,SKU-1012,1283,68,169.8,0,0,0,728500.23
2023-07-16,STR-001,SKU-1012,90,68,11.0,0,0,0,51102.9
2023-07-30,STR-001,SKU-1012,811,68,514.1,0,0,0,460493.91
2023-08-13,STR-001,SKU-1012,191,68,18.3,0,0,0,108451.71
2023-08-27,STR-001,SKU-1012,262,68,27.9,0,0,0,148766.22
2023-09-10,STR-001,SKU-1012,1737,68,212.5,0,0,1,986285.97
2023-09-24,STR-001,SKU-1012,751,68,233.0,0,0,0,426425.31
2023-10-08,STR-001,SKU-1012,1009,68,97.8,0,0,0,572920.29
2023-10-22,STR-001,SKU-1012,965,68,518.6,0,0,0,547936.65
2023-11-05,STR-001,SKU-1012,1510,68,322.8,0,0,0,857393.1
2023-11-19,STR-001,SKU-1012,195,68,22.9,0,0,0,110722.95
2023-12-03,STR-001,SKU-1012,233,68,111.9,0,0,0,132299.73
2023-12-17,STR-001,SKU-1012,1061,68,302.9,0,0,0,602446.41
2023-12-31,STR-001,SKU-1012,195,68,61.7,0,0,0,110722.95
2024-01-14,STR-001,SKU-1012,516,68,148.9,0,0,0,292989.96
2024-01-28,STR-001,SKU-1012,1623,68,1176.1,0,0,0,921555.63
2024-02-11,STR-001,SKU-1012,1202,68,173.2,0,0,0,682507.62
2024-02-25,STR-001,SKU-1012,1211,68,339.0,0,0,0,687617.91
2024-03-10,STR-001,SKU-1012,114,68,17.0,0,0,0,64730.34
2024-03-24,STR-001,SKU-1012,1781,68,154.5,0,0,1,1011269.61
2024-04-07,STR-001,SKU-1012,1249,68,343.6,0,0,0,709194.69
2024-04-21,STR-001,SKU-1012,1297,68,150.6,0,0,0,736449.57
2024-05-05,STR-001,SKU-1012,1512,68,140.2,0,0,0,858528.72
2024-05-19,STR-001,SKU-1012,26,68,3.1,1,1,0,14763.06
2024-06-02,STR-001,SKU-1012,668,68,78.2,0,0,0,379297.08
2024-06-16,STR-001,SKU-1012,181,68,82.8,0,0,0,102773.61
2024-06-30,STR-001,SKU-1012,534,68,404.1,0,0,0,303210.54
2023-01-01,STR-001,SKU-1013,219,27,75.0,0,0,0,112060.11
2023-01-15,STR-001,SKU-1013,549,27,58.3,0,0,1,280917.81
2023-01-29,STR-001,SKU-1013,453,27,70.5,0,0,0,231795.57
2023-02-12,STR-001,SKU-1013,173,27,43.0,0,0,0,88522.37
2023-02-26,STR-001,SKU-1013,251,27,23.5,0,0,0,128434.19
2023-03-12,STR-001,SKU-1013,6,27,0.7,1,1,0,3070.14
2023-03-26,STR-001,SKU-1013,484,27,93.5,0,0,0,247657.96
2023-04-09,STR-001,SKU-1013,87,27,17.6,0,0,0,44517.03
2023-04-23,STR-001,SKU-1013,173,27,14.8,0,0,0,88522.37
2023-05-07,STR-001,SKU-1013,96,27,57.6,0,0,0,49122.24
2023-05-21,STR-001,SKU-1013,85,27,13.6,0,0,0,43493.65
2023-06-04,STR-001,SKU-1013,12,27,1.4,1,1,0,6140.28
2023-06-18,STR-001,SKU-1013,514,27,43.9,0,0,1,263008.66
2023-07-02,STR-001,SKU-1013,424,27,214.6,0,0,0,216956.56
2023-07-16,STR-001,SKU-1013,420,27,48.5,0,0,0,214909.8
2023-07-30,STR-001,SKU-1013,14,27,12.0,1,0,0,7163.66
2023-08-13,STR-001,SKU-1013,330,27,46.4,0,0,0,168857.7
2023-08-27,STR-001,SKU-1013,318,27,112.9,0,0,0,162717.42
2023-09-10,STR-001,SKU-1013,542,27,101.3,0,0,1,277335.98
2023-09-24,STR-001,SKU-1013,171,27,20.8,0,0,0,87498.99
2023-10-08,STR-001,SKU-1013,440,27,310.0,0,0,0,225143.6
2023-10-22,STR-001,SKU-1013,558,27,78.0,0,0,1,285523.02
2023-11-05,STR-001,SKU-1013,259,27,24.2,0,0,0,132527.71
2023-11-19,STR-001,SKU-1013,102,27,8.7,0,0,0,52192.38
2023-12-03,STR-001,SKU-1013,47,27,14.1,0,0,0,24049.43
2023-12-17,STR-001,SKU-1013,194,27,49.1,0,0,0,99267.86
2023-12-31,STR-001,SKU-1013,2,27,0.2,1,1,0,1023.38
2024-01-14,STR-001,SKU-1013,300,27,37.5,0,0,0,153507.0
2024-01-28,STR-001,SKU-1013,433,27,201.1,0,0,0,221561.77
2024-02-11,STR-001,SKU-1013,427,27,63.7,0,0,0,218491.63
2024-02-25,STR-001,SKU-1013,202,27,20.2,0,0,0,103361.38
2024-03-10,STR-001,SKU-1013,195,27,88.7,0,0,0,99779.55
2024-03-24,STR-001,SKU-1013,4,27,1.1,1,1,0,2046.76
2024-04-07,STR-001,SKU-1013,140,27,11.7,0,0,0,71636.6
2024-04-21,STR-001,SKU-1013,267,27,39.2,0,0,0,136621.23
2024-05-05,STR-001,SKU-1013,346,27,78.1,0,0,0,177044.74
2024-05-19,STR-001,SKU-1013,505,27,48.6,0,0,0,258403.45
2024-06-02,STR-001,SKU-1013,309,27,36.5,0,0,0,158112.21
2024-06-16,STR-001,SKU-1013,93,27,21.6,0,0,0,47587.17
2024-06-30,STR-001,SKU-1013,295,27,26.5,0,0,0,150948.55
2023-01-01,STR-001,SKU-1014,1603,47,382.1,0,0,0,1468508.3
2023-01-15,STR-001,SKU-1014,1050,47,142.9,0,0,0,961905.0
2023-01-29,STR-001,SKU-1014,222,47,22.8,0,0,0,203374.2
2023-02-12,STR-001,SKU-1014,1967,47,604.4,0,0,1,1801968.7
2023-02-26,STR-001,SKU-1014,1877,47,276.3,0,0,1,1719519.7
2023-03-12,STR-001,SKU-1014,1147,47,100.8,0,0,0,1050766.7
2023-03-26,STR-001,SKU-1014,63,47,5.9,0,0,0,57714.3
2023-04-09,STR-001,SKU-1014,1951,47,431.7,0,0,1,1787311.1
2023-04-23,STR-001,SKU-1014,1071,47,155.6,0,0,0,981143.1
2023-05-07,STR-001,SKU-1014,717,47,169.3,0,0,0,656843.7
2023-05-21,STR-001,SKU-1014,1156,47,150.3,0,0,0,1059011.6
2023-06-04,STR-001,SKU-1014,512,47,54.6,0,0,0,469043.2
2023-06-18,STR-001,SKU-1014,560,47,252.6,0,0,0,513016.0
2023-07-02,STR-001,SKU-1014,236,47,20.9,0,0,0,216199.6
2023-07-16,STR-001,SKU-1014,1799,47,323.3,0,0,1,1648063.9
2023-07-30,STR-001,SKU-1014,8,47,2.4,1,1,0,7328.8
2023-08-13,STR-001,SKU-1014,1375,47,239.9,0,0,0,1259637.5
2023-08-27,STR-001,SKU-1014,504,47,69.1,0,0,0,461714.4
2023-09-10,STR-001,SKU-1014,65,47,9.6,0,0,0,59546.5
2023-09-24,STR-001,SKU-1014,1424,47,811.4,0,0,0,1304526.4
2023-10-08,STR-001,SKU-1014,466,47,69.5,0,0,0,426902.6
2023-10-22,STR-001,SKU-1014,1401,47,203.4,0,0,0,1283456.1
2023-11-05,STR-001,SKU-1014,1773,47,223.8,0,0,0,1624245.3
2023-11-19,STR-001,SKU-1014,753,47,374.0,0,0,0,689823.3
2023-12-03,STR-001,SKU-1014,750,47,63.2,0,0,0,687075.0
2023-12-17,STR-001,SKU-1014,1582,47,384.3,0,0,0,1449270.2
2023-12-31,STR-001,SKU-1014,1085,47,135.4,0,0,0,993968.5
2024-01-14,STR-001,SKU-1014,758,47,72.9,0,0,0,694403.8
2024-01-28,STR-001,SKU-1014,1495,47,380.5,0,0,0,1369569.5
2024-02-11,STR-001,SKU-1014,1542,47,377.5,0,0,0,1412626.2
2024-02-25,STR-001,SKU-1014,88,47,26.2,0,0,0,80616.8
2024-03-10,STR-001,SKU-1014,186,47,36.0,0,0,0,170394.6
2024-03-24,STR-001,SKU-1014,404,47,88.5,0,0,0,370104.4
2024-04-07,STR-001,SKU-1014,1013,47,365.6,0,0,0,928009.3
2024-04-21,STR-001,SKU-1014,677,47,82.8,0,0,0,620199.7
2024-05-05,STR-001,SKU-1014,570,47,99.5,0,0,0,522177.0
2024-05-19,STR-001,SKU-1014,798,47,92.5,0,0,0,731047.8
2024-06-02,STR-001,SKU-1014,1744,47,180.8,0,0,0,1597678.4
2024-06-16,STR-001,SKU-1014,1611,47,654.5,0,0,0,1475837.1
2024-06-30,STR-001,SKU-1014,1034,47,521.0,0,0,0,947247.4
2023-01-01,STR-001,SKU-1015,889,78,249.7,0,0,0,1317933.61
2023-01-15,STR-001,SKU-1015,225,78,22.4,0,0,0,333560.25
2023-01-29,STR-001,SKU-1015,1031,78,388.9,0,0,1,1528447.19
2023-02-12,STR-001,SKU-1015,814,78,95.2,0,0,0,1206746.86
2023-02-26,STR-001,SKU-1015,778,78,501.8,0,0,0,1153377.22
2023-03-12,STR-001,SKU-1015,1003,78,89.2,0,0,1,1486937.47
2023-03-26,STR-001,SKU-1015,62,78,5.6,1,0,0,91914.38
2023-04-09,STR-001,SKU-1015,115,78,10.2,0,0,0,170486.35
2023-04-23,STR-001,SKU-1015,1004,78,197.5,0,0,1,1488419.96
2023-05-07,STR-001,SKU-1015,229,78,21.5,0,0,0,339490.21
2023-05-21,STR-001,SKU-1015,223,78,69.0,0,0,0,330595.27
2023-06-04,STR-001,SKU-1015,111,78,28.2,0,0,0,164556.39
2023-06-18,STR-001,SKU-1015,512,78,58.4,0,0,0,759034.88
2023-07-02,STR-001,SKU-1015,769,78,550.9,0,0,0,1140034.81
2023-07-16,STR-001,SKU-1015,746,78,67.4,0,0,0,1105937.54
2023-07-30,STR-001,SKU-1015,938,78,287.2,0,0,1,1390575.62
2023-08-13,STR-001,SKU-1015,81,78,30.4,0,0,0,120081.69
2023-08-27,STR-001,SKU-1015,942,78,293.3,0,0,1,1396505.58
2023-09-10,STR-001,SKU-1015,178,78,24.7,0,0,0,263883.22
2023-09-24,STR-001,SKU-1015,19,78,2.7,1,1,0,28167.31
2023-10-08,STR-001,SKU-1015,601,78,86.8,0,0,0,890976.49
2023-10-22,STR-001,SKU-1015,143,78,16.7,0,0,0,211996.07
2023-11-05,STR-001,SKU-1015,876,78,246.3,0,0,0,1298661.24
2023-11-19,STR-001,SKU-1015,999,78,352.8,0,0,1,1481007.51
2023-12-03,STR-001,SKU-1015,3,78,0.8,1,1,0,4447.47
2023-12-17,STR-001,SKU-1015,848,78,114.6,0,0,0,1257151.52
2023-12-31,STR-001,SKU-1015,427,78,109.3,0,0,0,633023.23
2024-01-14,STR-001,SKU-1015,761,78,98.3,0,0,0,1128174.89
2024-01-28,STR-001,SKU-1015,579,78,49.8,0,0,0,858361.71
2024-02-11,STR-001,SKU-1015,893,78,121.6,0,0,0,1323863.57
2024-02-25,STR-001,SKU-1015,392,78,39.2,0,0,0,581136.08
2024-03-10,STR-001,SKU-1015,367,78,35.5,0,0,0,544073.83
2024-03-24,STR-001,SKU-1015,370,78,70.0,0,0,0,548521.3
2024-04-07,STR-001,SKU-1015,554,78,51.2,0,0,0,821299.46
2024-04-21,STR-001,SKU-1015,497,78,63.4,0,0,0,736797.53
2024-05-05,STR-001,SKU-1015,564,78,300.2,0,0,0,836124.36
2024-05-19,STR-001,SKU-1015,894,78,153.4,0,0,0,1325346.06
2024-06-02,STR-001,SKU-1015,228,78,26.5,0,0,0,338007.72
2024-06-16,STR-001,SKU-1015,713,78,98.6,0,0,0,1057015.37
2024-06-30,STR-001,SKU-1015,912,78,89.5,0,0,0,1352030.88
2023-01-01,STR-001,SKU-1016,1016,94,281.2,0,0,0,1708871.36
2023-01-15,STR-001,SKU-1016,519,94,101.2,0,0,0,872937.24
2023-01-29,STR-001,SKU-1016,1575,94,177.0,0,0,1,2649087.0
2023-02-12,STR-001,SKU-1016,639,94,438.0,0,0,0,1074772.44
2023-02-26,STR-001,SKU-1016,1518,94,139.6,0,0,0,2553215.28
2023-03-12,STR-001,SKU-1016,933,94,111.1,0,0,0,1569268.68
2023-03-26,STR-001,SKU-1016,1200,94,308.9,0,0,0,2018352.0
2023-04-09,STR-001,SKU-1016,672,94,162.9,0,0,0,1130277.12
2023-04-23,STR-001,SKU-1016,18,94,9.8,1,1,0,30275.28
2023-05-07,STR-001,SKU-1016,799,94,67.0,0,0,0,1343886.04
2023-05-21,STR-001,SKU-1016,205,94,24.6,0,0,0,344801.8
2023-06-04,STR-001,SKU-1016,911,94,193.1,0,0,0,1532265.56
2023-06-18,STR-001,SKU-1016,1214,94,520.7,0,0,0,2041899.44
2023-07-02,STR-001,SKU-1016,365,94,72.3,0,0,0,613915.4
2023-07-16,STR-001,SKU-1016,633,94,83.6,0,0,0,1064680.68
2023-07-30,STR-001,SKU-1016,1025,94,953.8,0,0,0,1724009.0
2023-08-13,STR-001,SKU-1016,962,94,174.8,0,0,0,1618045.52
2023-08-27,STR-001,SKU-1016,344,94,32.0,0,0,0,578594.24
2023-09-10,STR-001,SKU-1016,979,94,138.2,0,0,0,1646638.84
2023-09-24,STR-001,SKU-1016,574,94,110.3,0,0,0,965445.04
2023-10-08,STR-001,SKU-1016,244,94,35.2,0,0,0,410398.24
2023-10-22,STR-001,SKU-1016,80,94,33.4,1,0,0,134556.8
2023-11-05,STR-001,SKU-1016,1653,94,313.9,0,0,1,2780279.88
2023-11-19,STR-001,SKU-1016,1344,94,778.7,0,0,0,2260554.24
2023-12-03,STR-001,SKU-1016,1615,94,1253.0,0,0,1,2716365.4
2023-12-17,STR-001,SKU-1016,1646,94,233.4,0,0,1,2768506.16
2023-12-31,STR-001,SKU-1016,1497,94,214.6,0,0,0,2517894.12
2024-01-14,STR-001,SKU-1016,283,94,35.6,0,0,0,475994.68
2024-01-28,STR-001,SKU-1016,332,94,39.6,0,0,0,558410.72
2024-02-11,STR-001,SKU-1016,692,94,100.6,0,0,0,1163916.32
2024-02-25,STR-001,SKU-1016,788,94,359.3,0,0,0,1325384.48
2024-03-10,STR-001,SKU-1016,26,94,21.3,1,1,0,43730.96
2024-03-24,STR-001,SKU-1016,1021,94,102.3,0,0,0,1717281.16
2024-04-07,STR-001,SKU-1016,1366,94,242.7,0,0,0,2297557.36
2024-04-21,STR-001,SKU-1016,1319,94,128.4,0,0,0,2218505.24
2024-05-05,STR-001,SKU-1016,554,94,119.4,0,0,0,931805.84
2024-05-19,STR-001,SKU-1016,35,94,29.1,1,1,0,58868.6
2024-06-02,STR-001,SKU-1016,859,94,128.9,0,0,0,1444803.64
2024-06-16,STR-001,SKU-1016,1056,94,154.0,0,0,0,1776149.76
2024-06-30,STR-001,SKU-1016,882,94,87.2,0,0,0,1483488.72
2023-01-01,STR-001,SKU-1017,161,85,14.3,0,0,0,82277.44
2023-01-15,STR-001,SKU-1017,492,85,48.3,0,0,0,251431.68
2023-01-29,STR-001,SKU-1017,363,85,42.8,0,0,0,185507.52
2023-02-12,STR-001,SKU-1017,99,85,35.1,0,0,0,50592.96
2023-02-26,STR-001,SKU-1017,263,85,44.9,0,0,0,134403.52
2023-03-12,STR-001,SKU-1017,86,85,12.7,0,0,0,43949.44
2023-03-26,STR-001,SKU-1017,332,85,60.4,0,0,0,169665.28
2023-04-09,STR-001,SKU-1017,531,85,65.5,0,0,0,271362.24
2023-04-23,STR-001,SKU-1017,495,85,48.2,0,0,0,252964.8
2023-05-07,STR-001,SKU-1017,96,85,24.4,0,0,0,49059.84
2023-05-21,STR-001,SKU-1017,548,85,59.3,0,0,0,280049.92
2023-06-04,STR-001,SKU-1017,32,85,4.4,1,1,0,16353.28
2023-06-18,STR-001,SKU-1017,90,85,9.0,0,0,0,45993.6
2023-07-02,STR-001,SKU-1017,96,85,8.9,0,0,0,49059.84
2023-07-16,STR-001,SKU-1017,665,85,64.6,0,0,1,339841.6
2023-07-30,STR-001,SKU-1017,338,85,46.8,0,0,0,172731.52
2023-08-13,STR-001,SKU-1017,389,85,33.4,0,0,0,198794.56
2023-08-27,STR-001,SKU-1017,363,85,56.7,0,0,0,185507.52
2023-09-10,STR-001,SKU-1017,53,85,8.2,1,0,0,27085.12
2023-09-24,STR-001,SKU-1017,165,85,28.7,0,0,0,84321.6
2023-10-08,STR-001,SKU-1017,259,85,31.9,0,0,0,132359.36
2023-10-22,STR-001,SKU-1017,566,85,51.3,0,0,0,289248.64
2023-11-05,STR-001,SKU-1017,168,85,18.8,0,0,0,85854.72
2023-11-19,STR-001,SKU-1017,410,85,313.1,0,0,0,209526.4
2023-12-03,STR-001,SKU-1017,495,85,82.7,0,0,0,252964.8
2023-12-17,STR-001,SKU-1017,36,85,7.0,1,1,0,18397.44
2023-12-31,STR-001,SKU-1017,219,85,22.5,0,0,0,111917.76
2024-01-14,STR-001,SKU-1017,634,85,90.3,0,0,1,323999.36
2024-01-28,STR-001,SKU-1017,296,85,81.8,0,0,0,151267.84
2024-02-11,STR-001,SKU-1017,295,85,148.3,0,0,0,150756.8
2024-02-25,STR-001,SKU-1017,423,85,125.9,0,0,0,216169.92
2024-03-10,STR-001,SKU-1017,205,85,37.3,0,0,0,104763.2
2024-03-24,STR-001,SKU-1017,459,85,51.0,0,0,0,234567.36
2024-04-07,STR-001,SKU-1017,203,85,19.9,0,0,0,103741.12
2024-04-21,STR-001,SKU-1017,274,85,62.9,0,0,0,140024.96
2024-05-05,STR-001,SKU-1017,250,85,56.0,0,0,0,127760.0
2024-05-19,STR-001,SKU-1017,7,85,3.5,1,1,0,3577.28
2024-06-02,STR-001,SKU-1017,433,85,112.0,0,0,0,221280.32
2024-06-16,STR-001,SKU-1017,664,85,89.9,0,0,1,339330.56
2024-06-30,STR-001,SKU-1017,286,85,36.2,0,0,0,146157.44
